X	Y	FID	Facility_N	F_NAME	HMIS	Province	District	Division	LOCATION	Sub_Locati	Spatial_Re	Facility_T	Agency	Latitude	Longitude	GlobalID
37.517285	-0.396081	3707	78	MR AUGUSTINE P NJAGI CLINIC	2758	EASTERN	EMBU	RUNYENJES	KAGAARI NORTH	KIANJOKOMA	DHMT	6	PRIV	-0.396081	37.517285	{C5885D7A-2E05-4EFE-8E21-B7E640D0A31F}
36.823983	-1.305783	3708	224	EQUATOR NURSING HOME	2293	NAIROBI	NAIROBI	KIBERA	NAIROBI WEST	NAIROBI WEST	WAYUMBA	7	PRIV	-1.305783	36.823983	{C8AA0284-1BFA-4623-9B7F-F4877A87F469}
37.13012	-0.47595	3709	99	JAMII NURSING HOME	508	CENTRAL	NYERI	MATHIRA	KARATINA	KIHARU	GPS	7	PRIV	-0.47595	37.13012	{55A30B33-4E5F-46E6-A3C5-854C7320A7B1}
39.584405	-4.010752	3710	124	A.V.A MEDICAL CLINIC	3837	COAST	MOMBASA	CHANGAMWE	MIRITINI	MIRITINI	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.010752	39.584405	{B8DBC851-96FE-4A48-A912-5CABDD47C415}
35.192617	-0.476911	3711	58	CHEMOGO TEA DISP	1569	RIFT VALLEY	KERICHO	BELGUT	CHAIK	KIPTETAN	ILRI VILLAGES	9	PRIV	-0.476911	35.192617	{4FEC7C4B-980F-4EED-98E5-E23BC8D85CD7}
34.846795	-0.931848	3712	47	AKEMO NURSING HOME	4289	RIFT VALLEY	TRANS MARA	KILGORIS	OLOLCHANI	OLOLCHANI	DHMT	7	PRIV	-0.931848	34.846795	{8B466597-4DC1-40F9-BE6C-6E1BF30A2428}
37.48	-0.38	3713	79	MR BENSON LUBUKHA CLINIC	2759	EASTERN	EMBU	MANYATTA	RUGURU	KIRIARI	DHMT	6	PRIV	-0.38	37.48	{D74A1F9F-530B-40BA-AD6F-76ADEB847673}
36.85123	-1.28415	3714	225	FPAK CLINIC (EASTLEIGH)	2617	NAIROBI	NAIROBI	PUMWANI	EASTLEIGH SOUTH	EASTLEIGH SOUTH	DISTRICT ESTIMATES	8	NGO	-1.28415	36.85123	{88089157-84F6-4D70-9E82-64392F48CF24}
37.12912	-0.48008	3715	100	KARATINA  MATERNITY HOME	0	CENTRAL	NYERI	MATHIRA	KARATINA	KIHARU	GPS	7	PRIV	-0.48008	37.12912	{609C5FBF-2E02-4FCB-9DB1-E62595ECFC6C}
35.28369	-0.36436	3716	59	GK PRISON DISP (KERICHO)	1583	RIFT VALLEY	KERICHO	AINAMOI	TOWNSHIP	TOWNSHIP(KERICHO)	GPS	9	OTHER MIN	-0.36436	35.28369	{086BE5D2-EF56-4D73-99B8-5E3FAFE4871C}
39.665141	-4.056412	3717	125	AAR MEDICAL SERVICES	4331	COAST	MOMBASA	ISLAND	MAJENGO	MWEMBE TAYARI	ILRI MKT CENTRE	6	PRIV	-4.056412	39.665141	{CDC97B3A-725E-467C-B987-F66611159DEB}
37.45	-0.52	3718	81	MR D K MUTHUI CLINIC	2761	EASTERN	EMBU	CENTRAL	MUNICIPALITY	NJUKIRI	DHMT	6	PRIV	-0.52	37.45	{0241CD9B-83D7-47A2-9B3E-404A47B323E9}
35.221466	0.987338	3719	62	CHERANGANY NURSING HOME	3867	RIFT VALLEY	TRANS-NZOIA	CHERANGANY	CHERANGANY	KACHIBORA	ILRI MKT CENTRE	7	PRIV	0.987338	35.221466	{52BF8A3B-4777-44D2-BCBD-5238C1AB24E1}
36.85001	-1.28112	3720	226	FPAK CLINIC (PHOENIX)	2676	NAIROBI	NAIROBI	PUMWANI	EASTLEIGH SOUTH	EASTLEIGH SOUTH	DISTRICT ESTIMATES	8	NGO	-1.28112	36.85001	{F26A13BE-99AB-4C2F-BCA8-F28DE06061E8}
36.93888	-0.55162	3721	101	KIHUGIRU MATERNITY DISPENSARY	504	CENTRAL	NYERI	OTHAYA	IRIA-INI	GITUNDU	GPS	7	PRIV	-0.55162	36.93888	{44DF90F1-EF6B-490B-A41A-05B34EB7B814}
35.2608	-0.41806	3722	60	JAMES FINLAY FLOWER I H C	0	RIFT VALLEY	KERICHO	BELGUT	CHAIK	CHEMOGONDAY	GPS	9	PRIV	-0.41806	35.2608	{B41863F9-BC17-45F9-9B15-5BB6C8299798}
39.676203	-4.070507	3723	126	AGA KHAN HOSPITAL	694	COAST	MOMBASA	ISLAND	GANJONI	KIZINGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	5	PRIV	-4.070507	39.676203	{51ABF4CD-A301-403F-A76B-85037DF29158}
37.45	-0.52	3724	87	MR MURUNGU L ARIMI CLINIC	2767	EASTERN	EMBU	CENTRAL	MUNICIPALITY	NJUKIRI	DHMT	6	PRIV	-0.52	37.45	{D1B85DE9-8623-476D-B840-5F937B855D2F}
36.909975	-1.277166	3725	232	HURUMA MATERNITY & NURSING HOME	3346	NAIROBI	NAIROBI	EMBAKASI	UMOJA	SAVANNAH	WAYUMBA	7	PRIV	-1.277166	36.909975	{CE6F0F56-4551-4DEB-8168-D25309E6C9C2}
34.912	0.899	3726	63	FPAK CLINIC (SABOTI)	2843	RIFT VALLEY	TRANS-NZOIA	KIMININI	KIMININI	NABISWA	ILRI MKT CENTRE	8	NGO	0.899	34.912	{A8C57EAA-3103-43D8-8768-5428EE4CE98E}
37.03057	-0.44969	3727	102	MARIINI MATERNITY HOME	505	CENTRAL	NYERI	MUNICIPALITY	MUKARO	MARUA	GPS	7	PRIV	-0.44969	37.03057	{57051203-9DF9-4D8B-8037-58C01E291053}
36.871434	-1.277577	3728	235	JAMAA MATERNITY HOSPITAL	155	NAIROBI	NAIROBI	PUMWANI	BAHATI	UHURU	WAYUMBA	7	PRIV	-1.277577	36.871434	{D36D87C2-8236-4976-B2BE-7F6D65FF3466}
37.59	-0.39	3729	88	MR NICASSIO M'NJERU CLINIC	2768	EASTERN	EMBU	KYENI	KYENI NORTH	MUFU	DHMT	6	PRIV	-0.39	37.59	{2F53F0F8-3A9E-4E89-A528-67DBD15E5A17}
35.21232	-0.47123	3730	61	KAPKWEN TEA DISP	1595	RIFT VALLEY	KERICHO	BELGUT	CHAIK	KIPTETAN	DISTRICT ESTIMATES	9	PRIV	-0.47123	35.21232	{A59395A2-33A6-4FC5-8FA8-C1FAFD7F0775}
34.995804	1.025296	3731	65	KITALE NURSING HOME	1870	RIFT VALLEY	TRANS-NZOIA	CENTRAL	MUNICIPALITY	BONDENI(TNZOIA)	DHMT	7	PRIV	1.025296	34.995804	{9362D12E-78E4-467E-A716-887DB1DADD77}
39.679704	-4.063738	3732	127	AISHABATI HAJI ABOO DISP	642	COAST	MOMBASA	ISLAND	GANJONI	KIZINGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	4	PRIV	-4.063738	39.679704	{F888F0B3-7888-45EA-B203-F3E607495C41}
36.92364	-0.42635	3733	103	NYERI NURSING HOME	3147	CENTRAL	NYERI	MUNICIPALITY	MUKARO	KAMAKWA	GPS	7	PRIV	-0.42635	36.92364	{1B573069-EB60-406A-A929-3DB38CF564BF}
36.91278	-1.18716	3734	237	KAHAWA MAT. UNIT	167	NAIROBI	NAIROBI	KASARANI	KAHAWA	KONGO SOWETO	GPS	7	LA	-1.18716	36.91278	{157DB8E4-DB7E-4E76-A0A6-BF7984C0AE58}
37.5	-0.39	3735	91	MR ROBERT K NJERU CLINIC	2771	EASTERN	EMBU	RUNYENJES	KAGAARI NORTH	KIANJOKOMA	DHMT	6	PRIV	-0.39	37.5	{ACF10570-EC85-484E-89AC-B58B72C2D91B}
35.116301	0.887443	3736	66	MOI'S BRIDGE NURSING HOME	0	RIFT VALLEY	UASIN GISHU	SOY	MOI'S BRIDGE	MOI'S BRIDGE(UGISHU)	1:50000 MAPS	7	NGO	0.887443	35.116301	{DD89AC0E-FE9B-4C12-8FA3-FD148D6AA5D1}
39.661293	-4.054344	3737	129	ALSAFRA HEALTHCARE LTD	0	COAST	MOMBASA	ISLAND	MAJENGO	MAJENGO(MOMBASA)	ILRI TOWNS	6	PRIV	-4.054344	39.661293	{71632867-2ADC-4283-9163-F2C0CE5CDC8F}
35.2422	-0.414485	3738	63	KERICHO FACTORY DISP	1606	RIFT VALLEY	KERICHO	BELGUT	CHAIK	KIPTETAN	DSA/DFH(MOH)-UNFPA REPORT	9	PRIV	-0.414485	35.2422	{9BB9D7A8-2E4D-4252-A5E8-A74CF2360474}
36.94391	-0.54674	3739	104	ST. CECILIA NURSING HOME	0	CENTRAL	NYERI	OTHAYA	IRIA-INI	GITUNDU	GPS	7	PRIV	-0.54674	36.94391	{F418D53B-2C39-4F88-8F5A-D0767F830116}
37.52	-0.4	3740	92	MR STANLEY N KANAMBIU CLINIC	2735	EASTERN	EMBU	RUNYENJES	KAGAARI NORTH	KIANJOKOMA	DHMT	6	PRIV	-0.4	37.52	{1D29D133-4C07-42EF-90A3-BCC2C1526E3A}
36.78454	-1.30566	3741	239	KIBERA FP & MATERNITY HOME	2643	NAIROBI	NAIROBI	KIBERA	KIBERA	MAKINA	GPS	7	MOH	-1.30566	36.78454	{3863A4EB-34F0-4F5D-952E-A19C8435D336}
35.1322	1.26321	3742	73	REHABILITATION CENTRE ( FAMILY LIFE)	0	RIFT VALLEY	WEST POKOT	KAPENGURIA	KAPENGURIA	KAMATIRA	DISTRICT ESTIMATES	8	MOH	1.26321	35.1322	{B7F21572-682F-4AEF-BE54-65F03E66F65D}
39.706815	-4.020815	3743	132	BAKARANI GULSHAL DISP	3597	COAST	MOMBASA	KISAUNI	KISAUNI	KISAUNI	DSA/DFH(MOH)-UNFPA REPORT	4	PRIV	-4.020815	39.706815	{8D5414EF-FA33-4831-9571-83D5F4AFB464}
36.96809	-0.43107	3744	105	WAKA MATERNITY HOME	3920	CENTRAL	NYERI	MUNICIPALITY	MUKARO	RURINGU	GPS	7	PRIV	-0.43107	36.96809	{20BBE992-6C2D-45A8-8FF9-6973E82BF60B}
35.29504	-0.36011	3745	64	KERICHO TTC DISP	1607	RIFT VALLEY	KERICHO	AINAMOI	TOWNSHIP	TOWNSHIP(KERICHO)	GPS	9	PRIV	-0.36011	35.29504	{F735B7A6-9CDB-4E8C-9CF6-98FA888FFB29}
37.44	-0.43	3746	93	MR SYMON N MURIITHI CLINIC	2799	EASTERN	EMBU	MANYATTA	NGINDA	KIBUGU	DHMT	6	PRIV	-0.43	37.44	{ABFB6F7A-DA02-442F-82A0-99CFE942AD85}
39.669615	-4.055826	3747	134	BAKARINI GWISHAN CLINIC	0	COAST	MOMBASA	ISLAND	MAJENGO	MWEMBE TAYARI	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.055826	39.669615	{E7AFC056-BCCF-4549-BBA2-3ACFB0D9DFD1}
37.08469	-0.47603	3748	106	WAKAGORI NURSING HOME	3366	CENTRAL	NYERI	MATHIRA	KIRIMUKUYU	MBOGOINI	GPS	7	PRIV	-0.47603	37.08469	{5BECA659-9EE3-4505-8884-CFB1503D7E4B}
35.32304	-0.34373	3749	65	KIMUGU TEA DISP	1611	RIFT VALLEY	KERICHO	AINAMOI	CHEBOSWA	CHAGAIK	GPS	9	PRIV	-0.34373	35.32304	{332B8E47-3314-42B6-9A50-FC8809FCC77D}
34.566654	0.566278	3750	64	BUNGOMA MATERNITY AND NURSING HOME	2241	WESTERN	BUNGOMA	KANDUYI	TOWNSHIP	KHALABA(BUNGOMA)	ILRI TOWNS	7	PRIV	0.566278	34.566654	{D58E5BA2-E7DB-4DF1-850C-20C29C248EA2}
36.918441	-1.272263	3751	247	MARIA NURSING HOME	0	NAIROBI	NAIROBI	EMBAKASI	KAYOLE	KAYOLE	WAYUMBA	7	PRIV	-1.272263	36.918441	{A645F4EF-1B2A-478F-886D-B4604A5E91E8}
37.083114	-1.038539	3752	84	CHANIA MATERNITY & NURSING HOME	3887	CENTRAL	THIKA	MUNICIPALITY	THIKA MUNICIPALITY	MAJENGO(THIKA)	ILRI MKT CENTRE	7	PRIV	-1.038539	37.083114	{9CE5BB9A-D109-4F21-BFAE-93455CC6AEA1}
39.616003	-4.021179	3753	135	BETHSAIDA CLINIC	3957	COAST	MOMBASA	CHANGAMWE	PORT REITZ	PORT REITZ	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.021179	39.616003	{543212F8-F006-497D-81BD-EBB53B090075}
37.5696	-0.419994	3754	38	RUNYENJES MEDICAL CLINIC	2867	EASTERN	EMBU	RUNYENJES	RUNYENJES TOWN	GICHICHE(EMBU)	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-0.419994	37.5696	{E07C00C6-9FAC-4B53-BD87-3F3FDA353498}
34.754303	0.595069	3755	65	CHETAMBE NURSING HOME	3888	WESTERN	BUNGOMA	WEBUYE	WEBUYE	MARAKA	ILRI MKT CENTRE	7	PRIV	0.595069	34.754303	{3F5F36B2-4E6B-42FE-9A49-3AD569D0F647}
35.293006	-0.415134	3756	66	MARINYIN TEA DISP	1629	RIFT VALLEY	KERICHO	BELGUT	CHAIK	CHEMOGONDAY	GPS	9	PRIV	-0.415134	35.293006	{F766A986-6020-46A9-8B9D-36C572018CA0}
36.835889	-1.263849	3757	249	MARIE STOPES NURSING HOME	0	NAIROBI	NAIROBI	CENTRAL	KARIOKOR	PANGANI	WAYUMBA	7	NGO	-1.263849	36.835889	{F625F803-A00A-48D4-99D7-E5405C80853E}
39.617827	-4.036862	3758	136	BOMU/MKOMANI CLINIC	3308	COAST	MOMBASA	CHANGAMWE	PORT REITZ	PORT REITZ	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.036862	39.617827	{37C74DF9-0304-44DE-B47E-8202AB00EE70}
36.88378	-1.01036	3759	86	GATUNDU NURSING HOME	0	CENTRAL	THIKA	GATUNDU	NGENDA	KIMINYU	1:50000 MAPS	7	PRIV	-1.01036	36.88378	{50E48A6C-3966-4550-B83E-F4B5C08A8D64}
37.571376	0.333063	3760	36	AFYA CLINIC	3744	EASTERN	ISIOLO	CENTRAL	CENTRAL	BULLA PESA	DHMT	6	PRIV	0.333063	37.571376	{EBE94798-1000-49D9-A610-5A8F1AE10D72}
34.57	0.68	3761	68	KHALABA MATERNITY HOME	2478	WESTERN	BUNGOMA	CENTRAL	KABUCHAI	KABUCHAI	ILRI VILLAGES	7	PRIV	0.68	34.57	{597CBAB5-43AE-4B29-9CE3-00DD8E7930A7}
35.344488	-0.397973	3762	67	MATUTA TEA DISP	1630	RIFT VALLEY	KERICHO	BELGUT	CHAIK	CHEMOGONDAY	ILRI VILLAGES	9	PRIV	-0.397973	35.344488	{5ADDDDA0-8590-4FB9-87E0-B392FF6FE823}
36.820049	-1.306259	3763	263	NAIROBI WEST NURSING HOME	181	NAIROBI	NAIROBI	KIBERA	NAIROBI WEST	NAIROBI WEST	WAYUMBA	7	PRIV	-1.306259	36.820049	{67C2B5A0-1FFA-4E1A-A9F1-3FEC742E3F18}
37.0691	-1.02422	3764	88	THIKA MATERNITY MISSION HOSPITAL	228	CENTRAL	THIKA	MUNICIPALITY	THIKA MUNICIPALITY	KARIMENI	DDP	7	MISS	-1.02422	37.0691	{04E77CBD-E0F2-4F1B-8775-153BCCBA9806}
39.623941	-4.010772	3765	137	BOMU-CHANGAMWE CLINIC	634	COAST	MOMBASA	CHANGAMWE	CHANGAMWE	CHANGAMWE	ILRI MKT CENTRE	6	PRIV	-4.010772	39.623941	{1A9A5B6F-AD08-483A-98AA-0F169B7555CE}
34.564791	0.565506	3766	70	LUMBOKA NURSING HOME	0	WESTERN	BUNGOMA	KANDUYI	TOWNSHIP	KHALABA(BUNGOMA)	AMKENI	7	PRIV	0.565506	34.564791	{8E9608DB-9D1F-457B-83CC-67B61FA1035E}
37.569096	0.334592	3767	37	ALFATAH CLINIC	4301	EASTERN	ISIOLO	CENTRAL	CENTRAL	BULLA PESA	DHMT	6	PRIV	0.334592	37.569096	{358A1440-2C11-42B5-B44B-E918AAE214F4}
36.7833	-1.28872	3768	264	NATIONAL SPINAL INJURY HOSP.	163	NAIROBI	NAIROBI	WESTLANDS	KILIMANI	KILIMANI(NAIROBI)	DDP	8	MOH	-1.28872	36.7833	{6788E00E-3FC9-4583-B0E1-FDF2F8CBA665}
35.35634	-0.3441	3769	68	SAMBRET TEA DISP	1642	RIFT VALLEY	KERICHO	AINAMOI	CHEBOSWA	CHEYMEN	GPS	9	PRIV	-0.3441	35.35634	{9EBAF229-C59A-43A5-8F96-1A1581009ADF}
39.598862	-4.02045	3770	138	BROLLO CLINIC	3542	COAST	MOMBASA	CHANGAMWE	PORT REITZ	PORT REITZ	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.02045	39.598862	{BDA0F856-1828-4173-9404-6EA7BA8E91B8}
39.744517	-3.921222	3771	44	BAHARI MUSLIM NURSING HOME	0	COAST	KILIFI	KIKAMBALA	MTWAPA	KANAMAI	AMKENI	7	MISS	-3.921222	39.744517	{F55F7578-05F2-43EA-AC04-CB92C4EA26AF}
34.55	0.58	3772	71	LUMINO NURSING & MATERNITY HOME	0	WESTERN	BUNGOMA	KANDUYI	TOWNSHIP	TOWNSHIP(KANDUYI)	ILRI VILLAGES	7	PRIV	0.58	34.55	{39D27292-831C-4016-AE26-DC56087FD10A}
37.571761	0.334486	3773	0	BIFTU MEDICAL CLINIC	0	EASTERN	ISIOLO	CENTRAL	CENTRAL	BULLA PESA	DHMT	6	PRIV	0.334486	37.571761	{8784F8A6-AC47-442C-BA11-74BA950D02CA}
36.831304	-1.270708	3774	270	PARK ROAD NURSING HOME	182	NAIROBI	NAIROBI	CENTRAL	NGARA	NGARA EAST	WAYUMBA	7	PRIV	-1.270708	36.831304	{55D4AFF9-C23B-45E9-BD58-FC32F83A1AC8}
35.3077	-0.414455	3775	69	SAOSA TEA DISP	1643	RIFT VALLEY	KERICHO	BELGUT	CHAIK	CHEMOGONDAY	DSA/DFH(MOH)-UNFPA REPORT	9	PRIV	-0.414455	35.3077	{EFF719A7-9E3F-481E-BD9D-914E597EC96C}
39.619546	-4.016906	3776	139	CHANGAMWE  HOSPITAL	0	COAST	MOMBASA	CHANGAMWE	CHANGAMWE	CHANGAMWE	SUBLOC CENTROID	5	PRIV	-4.016906	39.619546	{F24DD16E-7E11-4708-9E5B-5D4F20A80AE0}
34.39	0.61	3777	72	MALABA MEDICAL CLINIC	0	WESTERN	BUNGOMA	BUMULA	NAPARA	BITOBO	ILRI MKT CENTRE	7	PRIV	0.61	34.39	{F428D435-A492-473D-953F-5E542460454E}
36.890124	-1.287231	3778	272	PRIME CARE NURSING HOME	0	NAIROBI	NAIROBI	EMBAKASI	UMOJA	UMOJA	WAYUMBA	7	PRIV	-1.287231	36.890124	{06959C51-063C-4F13-B9FA-B9D59F0365BB}
37.572715	0.337527	3779	0	CENTRAL MEDICAL CLINIC	0	EASTERN	ISIOLO	CENTRAL	CENTRAL	BULLA PESA	DHMT	6	PRIV	0.337527	37.572715	{C65C28CB-6653-44A5-9DA8-E47746BA87BB}
39.852235	-3.63132	3780	47	MSENANGU NURSING  & MATERNITY HOME LTD	0	COAST	KILIFI	BAHARI	KILIFI TOWNSHIP	SOKONI(KILIFI)	AMKENI	7	PRIV	-3.63132	39.852235	{DA95E1E1-5FC8-4740-9F2C-F1B578B8645F}
39.63	-4.01	3781	140	CHANGAMWE HEALTH CARE CENTRE	3926	COAST	MOMBASA	CHANGAMWE	MIKINDANI	BIRIKANI	ILRI VILLAGES	6	PRIV	-4.01	39.63	{D1C55621-A8D6-4352-A7FB-E9DB29402BC2}
35.2992	-0.388125	3782	70	SARAMEK TEA DISP	1644	RIFT VALLEY	KERICHO	BELGUT	KAPSUSER	KAPSUSER	DSA/DFH(MOH)-UNFPA REPORT	9	PRIV	-0.388125	35.2992	{DB925946-5C29-41C5-8B11-47041F14777B}
36.844846	-1.278495	3783	273	PUMWANI MATERNITY HOSPITAL	162	NAIROBI	NAIROBI	PUMWANI	PUMWANI	MAJENGO(NAIROBI)	GPS	7	LA	-1.278495	36.844846	{124D8337-E678-4EB6-B111-F31E69D6A1A5}
37.570004	0.329478	3784	40	HIGHWAY CLINIC	3747	EASTERN	ISIOLO	CENTRAL	CENTRAL	BULLA PESA	DHMT	6	PRIV	0.329478	37.570004	{625B7998-2A48-457E-9D2A-1967828A4505}
34.51	0.46	3785	73	MUMIAS MATERNITY  NURSING HOME	0	WESTERN	BUNGOMA	BUMULA	KABULA	WATOYA	ILRI MKT CENTRE	7	PRIV	0.46	34.51	{21A4D611-E69B-4414-9872-E71DA5E8F1F7}
39.738359	-3.921788	3786	48	MTWAPA NURSING HOME	0	COAST	KILIFI	KIKAMBALA	MTWAPA	KIDUTANI/MAWAMBA	AMKENI	7	PRIV	-3.921788	39.738359	{75961D2B-B0C8-45C6-9BCD-F876FF216B41}
39.676561	-4.044877	3787	142	CRYSTAL MED CENTRE	0	COAST	MOMBASA	ISLAND	TONONOKA	TONONOKA	AMKENI	6	PRIV	-4.044877	39.676561	{FE7B0FE6-8966-4884-AD97-AD77D1EB82E8}
36.839568	-1.267894	3788	274	RADIANT HEALTH NURSING HOME	183	NAIROBI	NAIROBI	CENTRAL	KARIOKOR	PANGANI	WAYUMBA	7	PRIV	-1.267894	36.839568	{C18F3053-2BB1-4241-8AC8-07C04D81AF01}
35.34503	-0.37073	3789	71	TEA RESEARCH DISP	1655	RIFT VALLEY	KERICHO	AINAMOI	CHEBOSWA	CHEYMEN	GPS	9	PRIV	-0.37073	35.34503	{2499BDFE-11AF-4373-B530-F072E8A0C7E8}
34.54	0.52	3790	74	MUMIAS ROAD NURSING HOME	4669	WESTERN	BUNGOMA	KANDUYI	MUSIKOMA	NAMASANDA	ILRI VILLAGES	7	PRIV	0.52	34.54	{8C8A7458-26C2-4C0A-A751-B8AB4DF2E1ED}
37.570682	0.332185	3791	41	ISIOLO MEDICAL CENTRE	3745	EASTERN	ISIOLO	CENTRAL	CENTRAL	BULLA PESA	DHMT	6	PRIV	0.332185	37.570682	{11543CA7-39F9-484F-BB50-37A5BECDB5C8}
39.850823	-3.624528	3792	49	NEW WANANCHI NURS & MAT HOME	0	COAST	KILIFI	BAHARI	KILIFI TOWNSHIP	SOKONI(KILIFI)	AMKENI	7	PRIV	-3.624528	39.850823	{2F8F3176-0F75-4238-B214-11B1D4ADC7AC}
39.7112	-3.99007	3793	182	GANA HOLA CLINIC	4337	COAST	MOMBASA	KISAUNI	BAMBURI	MWEMBE LEGEZA	ILRI MKT CENTRE	6	PRIV	-3.99007	39.7112	{05D9DEA7-122A-497A-80B3-85C9ED424AE8}
35.44123	-0.361234	3794	72	TENDWET TEA DISP	1658	RIFT VALLEY	KERICHO	BELGUT	CHAIK	CHEMOGONDAY	DISTRICT ESTIMATES	9	PRIV	-0.361234	35.44123	{7C2D32C0-4ED1-4FB2-B126-2B31AB19459E}
36.82299	-1.28001	3795	280	SPECIAL TREATMENT (STAFF CLINIC)	52	NAIROBI	NAIROBI	CENTRAL	STAREHE	CITY CENTRE	GPS	8	LA	-1.28001	36.82299	{88229179-D2F2-491E-8E1C-D43AE1B315EE}
34.557688	0.55033	3796	75	ST. DAMIANO NURSING HOME	0	WESTERN	BUNGOMA	KANDUYI	TOWNSHIP	KHALABA(BUNGOMA)	AMKENI	7	PRIV	0.55033	34.557688	{BDF3FCFE-E5D2-4F0C-BEAF-1EED0D36EC44}
38.012097	-1.362725	3797	57	AFYA MEDICAL CLINIC	0	EASTERN	KITUI	CENTRAL	TOWNSHIP	TOWNSHIP(KITUI)	ILRI MKT CENTRE	6	PRIV	-1.362725	38.012097	{6B6303D5-87B5-477E-8289-8A8C4A789CFF}
39.8634	-3.62191	3798	50	PWANI MATERNITY AND NURSING HOME	0	COAST	KILIFI	BAHARI	KILIFI TOWNSHIP	HOSPITAL(KILIFI)	KEMRI-KILIFI PROJECT	7	PRIV	-3.62191	39.8634	{FD347A9C-3101-46F0-9C19-356BEB22562D}
39.669615	-4.070779	3799	183	GANJONI CDC CLINIC	0	COAST	MOMBASA	ISLAND	GANJONI	KIZINGO(MOMBASA)	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.070779	39.669615	{C97E7CEA-6681-4D07-B52B-38E8C3762023}
35.733737	0.05168	3800	28	BARINGO HIGH SCHOOL DISP	3494	RIFT VALLEY	KOIBATEK	ELDAMA RAVINE	ELDAMA RAVINE	ELDAMA RAVINE	SUBLOC CENTROID	9	MOH	0.05168	35.733737	{124AE9B4-C48A-40BA-928D-7A1D7FAEFB88}
38.02	-1.37	3801	58	BETHSAIDA MEDICAL CLINIC	4160	EASTERN	KITUI	CENTRAL	TOWNSHIP	TOWNSHIP(KITUI)	ILRI VILLAGES	6	PRIV	-1.37	38.02	{901103A9-3C7F-4138-9CF5-FB36E577030D}
36.91678	-1.271791	3802	281	ST. ANNES MATERNITY	2686	NAIROBI	NAIROBI	EMBAKASI	KAYOLE	KAYOLE	WAYUMBA	7	PRIV	-1.271791	36.91678	{DE201F26-F3B4-4948-A144-1F4BAA2F60F6}
39.568	-4.26815	3803	59	DIANI NURSING HOME	0	COAST	KWALE	MSAMBWENI	DIANI	GOMBATO	GPS	7	PRIV	-4.26815	39.568	{88FC06D7-8A28-41B4-9D15-6A13C96135B4}
39.666637	-4.082105	3804	185	GOROFA MEDICAL CLINIC	4533	COAST	MOMBASA	LIKONI	LIKONI	TIMBWANI	ILRI MKT CENTRE	6	PRIV	-4.082105	39.666637	{29B9AB44-12CB-48D5-AA22-D9E54B4F1D85}
34.779829	0.599862	3805	76	WEBUYE NURSING HOME	2242	WESTERN	BUNGOMA	WEBUYE	WEBUYE	TOWNSHIP(WEBUYE)	SUBLOC CENTROID	7	PRIV	0.599862	34.779829	{C9B2A379-DCEF-45D3-9552-BFA8C16AAAF6}
35.826577	0.022072	3806	29	SOLIAN GIRLS HIGH SCHOOL DISP	3424	RIFT VALLEY	KOIBATEK	ESAGERI	LEMBUS-KIPTOIM	KIPTOIM	1:50000 MAPS	9	OTHER MIN	0.022072	35.826577	{3384EAEF-7055-44BF-BC1A-1B267ADB613E}
36.80512	-1.30121	3807	286	THE NAIROBI HOSPICE	0	NAIROBI	NAIROBI	DAGORETTI	KENYATTA/GOLF COURSE	KENYATTA	DISTRICT ESTIMATES	8	MOH	-1.30121	36.80512	{2048EE2A-300E-42D1-9F9B-EFFE233C2D8F}
38.012276	-1.374306	3808	59	CENTRAL MEDICAL CLINIC	4150	EASTERN	KITUI	CHULUNI	NZAMBANI	KYANIKA(KITUI)	ILRI TOWNS	6	PRIV	-1.374306	38.012276	{9F25EB40-6373-4C2E-B59C-FF368A19524C}
39.618556	-4.029203	3809	187	HUDUMA MEDICAL CLINIC	4329	COAST	MOMBASA	CHANGAMWE	PORT REITZ	PORT REITZ	DSA/DFH(MOH)-UNFPA REPORT	6	PRIV	-4.029203	39.618556	{D940D3A7-3647-4CA0-A5F2-D592AEE54E09}
39.4709	-4.46664	3810	60	TUMBE TB AND LEPROSY HOSP	608	COAST	KWALE	MSAMBWENI	MSAMBWENI	VINGUJINI	GPS	8	MOH	-4.46664	39.4709	{49C0E23B-47C1-44F4-BE48-039020DB0D8F}
34.204828	0.302295	3811	35	BUMALA MATERNITY HOME	0	WESTERN	BUSIA	BUTULA	BUMALA	BUMALA 'A'	AMKENI	7	PRIV	0.302295	34.204828	{2B90DBC5-7FC7-4633-B943-B1CE7AC28BBB}
37.075622	0.016111	3812	50	ENG BAT NIR DISP	1690	RIFT VALLEY	LAIKIPIA	CENTRAL	NANYUKI	MAJENGO(LAIKIPIA)	ILRI MKT CENTRE	9	AF	0.016111	37.075622	{DAB75BA7-5E9C-418C-BAF4-5946A796B150}
